id,topped,guid,content,creationTime,isTop,referenceId,referenceImage,referenceName,referenceTime,referenceType,referenceTypeId,firstCategory,secondCategory,thirdCategory,replyCount,score,status,title,usefulVoteCount,uselessVoteCount,userImage,userImageUrl,userLevelId,userProvince,viewCount,orderId,isReplyGrade,nickname,userClient,productColor,productSize,integral,userImgFlag,anonymousFlag,userLevelName,plusAvailable,userExpValue,productSales,recommend,userLevelColor,isMobile,userClientShow,days,afterDays,images,showOrderComment,mergeOrderStatus,discussionId,imageCount,videos,commentTags,replies,afterUserComment,afterImages
11227518096,0,af20e0c7-a928-4c3e-847f-c3b6cd4d6689,一直信赖京东，希望别让我失望,43138.33786,FALSE,4543062,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43087.89135,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,105,,0,0,FALSE,微***3,2,植物蛋白粉,,-20,0,1,PLUS会员,201,30591,[],FALSE,#e1a10a,TRUE,来自京东iPhone客户端,51,0,,,,,,,,,,
11227381436,0,3a20211e-ecd3-4405-9819-3d4304009c32,好有买有送味道不错,43138.16036,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43088.80294,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,56,,0,0,FALSE,B***n,21,蛋白粉450g,,0,0,1,铜牌会员,0,663,[],FALSE,#666666,FALSE,来自微信购物,50,0,,,,,,,,,,
11227341159,0,50b03c20-9cfc-43ff-a050-88f7b9098967,好，给长辈买的！,43138.05823,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43124.76603,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/77797739353038313131343230333031393531313736_sma.jpg,storage.360buyimg.com/i.imageUpload/77797739353038313131343230333031393531313736_sma.jpg,62,,0,0,FALSE,w***1,4,蛋白粉450g,,0,1,1,金牌会员,103,8309,[],FALSE,#666666,TRUE,来自京东Android客户端,14,0,,,,,,,,,,
11227331630,0,0b6d67ed-669b-4190-8a94-1ddd8e113460,五折买的，过年送亲戚，还不错,43138.04558,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43116.00227,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,105,,0,0,FALSE,沙***长,2,蛋白粉450g,,-20,0,1,钻石会员,103,14832,[],FALSE,#666666,TRUE,来自京东iPhone客户端,22,0,,,,,,,,,,
11227291436,0,c528afb5-72f7-43b9-ad31-cc4dd362e112,很好，比实体店便宜100多元,43138.01345,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43136.50025,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,61,,0,0,FALSE,j***j,21,蛋白粉450g,,-20,0,1,银牌会员,0,2949,[],FALSE,#666666,FALSE,来自微信购物,2,0,,,,,,,,,,
11226943256,0,314b61b5-a3ab-45d0-9211-5046d250d203,给老爸买的，刚做了手术，抵抗力很差，喝了之后有些效果，送货来有一个赠品坏了，卖家及时给更换了。,43137.91263,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43110.51845,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,105,,0,0,FALSE,m***g,4,蛋白粉450g,,-20,0,1,PLUS会员,201,29367,[],FALSE,#e1a10a,TRUE,来自京东Android客户端,27,0,,,,,,,,,,
11227640204,0,903a7742-40ed-4656-a535-1f524d2c6b68,包装严实，价格给力，期待效果,43138.37853,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43119.47515,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,61,,0,0,FALSE,1***m,4,蛋白粉450g,,-20,0,1,PLUS会员[试用],101,2356,[],FALSE,#e1a10a,TRUE,来自京东Android客户端,19,0,,,,,,,,,,
11227638960,0,e3f2d74c-34d5-4f26-b72f-b9a8c2713748,老婆有荨麻疹，吃了这个，就不会痒，好东西，值得推荐,43138.37831,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43107.89304,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/6f7579616e67796f6e676c69616e6731333738373031363931303331_sma.jpg,storage.360buyimg.com/i.imageUpload/6f7579616e67796f6e676c69616e6731333738373031363931303331_sma.jpg,105,,0,0,FALSE,欧***良,4,蛋白粉450g,,-20,1,1,PLUS会员,201,28511,[],FALSE,#e1a10a,TRUE,来自京东Android客户端,31,0,,,,,,,,,,
11227590960,0,23685f98-c317-49c3-a83c-55d2b6b329ba,给爸妈买的，日后再追评,43138.36434,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43135.5317,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/7777636c6f75645f6d31343436393832303130363439_sma.jpg,storage.360buyimg.com/i.imageUpload/7777636c6f75645f6d31343436393832303130363439_sma.jpg,62,,0,0,FALSE,零***忘,4,蛋白粉450g,,-20,1,1,金牌会员,103,5347,[],FALSE,#666666,TRUE,来自京东Android客户端,3,0,,,,,,,,,,
11227589495,0,a588abdb-b0f0-4d1c-b32f-3f9c57b213ee,此用户未填写评价内容,43138.36391,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43134.39992,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/6a645f3537646362373533343234326431343939343831363538303432_sma.jpg,storage.360buyimg.com/i.imageUpload/6a645f3537646362373533343234326431343939343831363538303432_sma.jpg,56,,0,0,FALSE,v***然,4,蛋白粉450g,,0,1,1,铜牌会员,0,697,[],FALSE,#666666,TRUE,来自京东Android客户端,4,0,"[{'id': 511810916, 'associateId': 325466624, 'productId': 0, 'imgUrl': '//img30.360buyimg.com/n0/s128x96_jfs/t14416/59/2226815617/270859/14f5d489/5a7a4bd2Nf2f3481f.jpg', 'available': 1, 'pin': '', 'dealt': 0, 'imgTitle': '', 'isMain': 0, 'jShow': 0}]","{'id': 325466624, 'guid': '48440f89-f704-44b1-8d67-2cfd74dcb7d3', 'content': '此用户未填写评价内容', 'creationTime': '2018-02-07 08:44:02', 'isTop': False, 'referenceId': '1405158', 'referenceType': 'Order', 'referenceTypeId': 0, 'firstCategory': 0, 'secondCategory': 0, 'thirdCategory': 0, 'replyCount': 0, 'score': 0, 'status': 1, 'title': '此用户未填写评价内容', 'usefulVoteCount': 0, 'uselessVoteCount': 0, 'userProvince': '', 'viewCount': 0, 'orderId': 0, 'isReplyGrade': False, 'userClient': 4, 'isDeal': 1, 'integral': -20, 'userImgFlag': 0, 'anonymousFlag': 1, 'recommend': False, 'userLevelColor': '#666666', 'userClientShow': '来自京东Android客户端', 'isMobile': True}",2,325466624,1,,,,,
11227587145,0,62694c28-d4f5-44b7-95e1-49dcaeb8d8df,好东西,43138.36315,FALSE,4543062,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43136.44344,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/31333035383931393030365f7031343832353432303034383939_sma.jpg,storage.360buyimg.com/i.imageUpload/31333035383931393030365f7031343832353432303034383939_sma.jpg,56,,0,0,FALSE,h***9,4,植物蛋白粉,,0,1,1,铜牌会员,0,1309,[],FALSE,#666666,TRUE,来自京东Android客户端,2,0,,,,,,,,,,
11227573485,0,32b46ce6-31a9-4f6b-8822-2a8ba79b1822,换包装了，没次买老人都会说还是买汤臣倍健的,43138.35873,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43134.96815,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/31333536333731343635315f7031343635313135393738373531_sma.jpg,storage.360buyimg.com/i.imageUpload/31333536333731343635315f7031343635313135393738373531_sma.jpg,62,,0,0,FALSE,j***哒,4,蛋白粉450g,,-20,1,1,金牌会员,103,7985,[],FALSE,#666666,TRUE,来自京东Android客户端,4,0,"[{'id': 511807876, 'associateId': 325463243, 'productId': 0, 'imgUrl': '//img30.360buyimg.com/n0/s128x96_jfs/t16858/25/433470171/134311/d3f474df/5a7a4a12Nd0cad9c0.jpg', 'available': 1, 'pin': '', 'dealt': 0, 'imgTitle': '', 'isMain': 0, 'jShow': 0}]","{'id': 325463243, 'guid': '94089e97-9f5b-4062-821c-b8f4d02106de', 'content': '换包装了，没次买老人都会说还是买汤臣倍健的', 'creationTime': '2018-02-07 08:36:34', 'isTop': False, 'referenceId': '1405158', 'referenceType': 'Order', 'referenceTypeId': 0, 'firstCategory': 0, 'secondCategory': 0, 'thirdCategory': 0, 'replyCount': 0, 'score': 0, 'status': 1, 'title': '换包装了，没次买老人都会说还是买汤臣倍健...', 'usefulVoteCount': 0, 'uselessVoteCount': 0, 'userProvince': '', 'viewCount': 0, 'orderId': 0, 'isReplyGrade': False, 'userClient': 4, 'isDeal': 1, 'integral': -20, 'userImgFlag': 0, 'anonymousFlag': 1, 'recommend': False, 'userLevelColor': '#666666', 'userClientShow': '来自京东Android客户端', 'isMobile': True}",2,325463243,1,,,,,
11227570976,0,73f97754-5224-40ea-8fba-593889c03491,挺不错的，，，，，,43138.35785,FALSE,4543062,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43132.54954,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,105,,0,0,FALSE,j***6,4,植物蛋白粉,,0,0,1,PLUS会员[试用],101,16468,[],FALSE,#e1a10a,TRUE,来自京东Android客户端,6,0,,,,,,,,,,
11227183654,0,28047de5-042c-466a-9e70-eae63edd8cff,才开始服用挺好的,43137.96903,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43131.59032,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/31353633313832333530385f7031353034333939373235393638_sma.jpg,storage.360buyimg.com/i.imageUpload/31353633313832333530385f7031353034333939373235393638_sma.jpg,61,,0,0,FALSE,梦***2,4,蛋白粉450g,,0,1,1,银牌会员,0,1168,[],FALSE,#666666,TRUE,来自京东Android客户端,6,0,,,,,,,,,,
11227170998,0,9e04cbf6-5299-43c7-9e02-0fb10deed981,给老爸买的，他说效果还不错，过年又买了些寄回家。,43137.96529,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43131.48735,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/b9d5bdc7b4a637383931343236323238363439343038_sma.jpg,storage.360buyimg.com/i.imageUpload/b9d5bdc7b4a637383931343236323238363439343038_sma.jpg,61,,0,0,FALSE,拐***9,4,蛋白粉450g,,-20,1,1,银牌会员,103,3068,[],FALSE,#666666,TRUE,来自京东Android客户端,6,0,,,,,,,,,,
11227158579,0,6916004c-7c54-4c73-a787-b552a08ea8d9,买来给父母吃。看准这个牌子。好的话下次回购,43137.96172,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43135.89941,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/363939323135312d34343933383531343738323134373338313634_sma.jpg,storage.360buyimg.com/i.imageUpload/363939323135312d34343933383531343738323134373338313634_sma.jpg,105,,0,0,FALSE,宇***U,4,蛋白粉450g,,-20,1,1,钻石会员,0,35684,[],FALSE,#666666,TRUE,来自京东Android客户端,2,0,,,,,,,,,,
11227156104,0,a48f9601-a718-4189-9803-2e2e8942f10f,不知道好不好,43137.96095,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43131.41772,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,61,,0,0,FALSE,j***o,2,蛋白粉450g,,0,0,1,银牌会员,0,5688,[],FALSE,#666666,TRUE,来自京东iPhone客户端,6,0,,,,,,,,,,
11227124666,0,a31bdb30-d7dc-4dde-8ba5-6103452ee8a3,给老人补充蛋白质，希望有用,43137.95272,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43112.85809,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,62,,0,0,FALSE,杨***e,2,蛋白粉450g,,-20,0,1,PLUS会员,201,14287,[],FALSE,#e1a10a,TRUE,来自京东iPhone客户端,25,0,,,,,,,,,,
11227481880,0,cdb6fbb5-c6da-4096-a4c5-2a686c83b7ba,买来给老人吃,43138.32007,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43124.28807,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,105,,0,0,FALSE,l***5,2,蛋白粉450g,,0,0,1,钻石会员,103,15821,[],FALSE,#666666,TRUE,来自京东iPhone客户端,14,0,,,,,,,,,,
11227444989,0,2212b503-8c80-4d41-81ed-25bccb05a802,还可以挺实惠的，一直给老爸喝,43138.29627,FALSE,4543062,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43134.376,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/31333633323534373833335f70_sma.jpg,storage.360buyimg.com/i.imageUpload/31333633323534373833335f70_sma.jpg,105,,0,0,FALSE,p***0,4,植物蛋白粉,,-20,1,1,PLUS会员,201,38423,[],FALSE,#e1a10a,TRUE,来自京东Android客户端,4,0,,,,,,,,,,
11227436510,0,717a7033-bb63-464e-9bd1-f9c4d6f9ad8a,挺好的，一直信任汤臣倍健，给妈妈买了两大桶，店里比这贵了不少呢,43138.28887,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43134.54466,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/6a645f3764616339646436363335313531343838363838333638383132_sma.jpg,storage.360buyimg.com/i.imageUpload/6a645f3764616339646436363335313531343838363838333638383132_sma.jpg,61,,0,0,FALSE,柚***7,4,蛋白粉450g,,-20,1,1,银牌会员,103,4776,[],FALSE,#666666,TRUE,来自京东Android客户端,4,0,,,,,,,,,,
11227429995,0,599a0fb0-cd3f-4240-ac16-897335a48890,包装完整，送货快捷！,43138.28244,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43117.49462,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,105,,0,0,FALSE,廷***凯,4,蛋白粉450g,,-20,0,1,PLUS会员,201,44394,[],FALSE,#e1a10a,TRUE,来自京东Android客户端,21,0,,,,,,,,,,
11227418940,0,60ffdc62-e0d5-4640-b2af-05d66107b6bc,买来送人的，应该是正品,43138.26976,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43134.30637,Product,0,9192,9193,9201,0,5,1,,0,0,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,misc.360buyimg.com/user/myjd-2015/css/i/peisong.jpg,105,,0,0,FALSE,j***l,4,蛋白粉450g,,-20,0,1,钻石会员,0,17133,[],FALSE,#666666,TRUE,来自京东Android客户端,4,0,,,,,,,,,,
11227400094,0,1ac64533-3c62-4bf9-87d7-5181c9d7aa97,想)洗来学校洗i心里休息徐u想,43138.23251,FALSE,1405158,jfs/t4213/133/427840153/162165/b76f3c9b/58b51023N629b7ebc.jpg,汤臣倍健 蛋白粉 蛋白质粉 450g/桶,43119.93979,Product,0,9192,9193,9201,0,5,1,,0,0,storage.360buyimg.com/i.imageUpload/c1f7d4c6c7efb7c931343336313431373135363632_sma.jpg,storage.360buyimg.com/i.imageUpload/c1f7d4c6c7efb7c931343336313431373135363632_sma.jpg,105,,0,0,FALSE,流***飞,4,蛋白粉450g,,-20,1,1,PLUS会员,201,19626,[],FALSE,#e1a10a,TRUE,来自京东Android客户端,19,0,,,,,,,,,,
